id,poid,time,organ,max,min,avg,IndustryValue,EnvEmerg,NetIndustryValue,PollutantEmission,WasteGas,RealEstateDev,WasteDisposalVol,NumWasteFactories,MajorEnergyConsumption,IndustryValue_Overall,IndustrialEnterprise
35091,PFDA,2015, liver ,,,6.8,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
40616,PFDA,2017,muscle,,,0.84,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40617,PFDA,2017,muscle,,,0.73,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40618,PFDA,2017,muscle,,,1.45,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40619,PFDA,2017,muscle,,,2.02,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40620,PFDA,2017,muscle,,,0.17,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40621,PFDA,2017,muscle,,,0.33,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40622,PFDA,2017,muscle,,,1.21,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40623,PFDA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40624,PFDA,2017,muscle,,,0.1,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40625,PFDA,2017,muscle,,,0.1,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40626,PFDA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40627,PFDA,2017,muscle,,,0.17,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40628,PFDA,2017,muscle,,,1.67,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40629,PFDA,2017,muscle,,,1.01,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40630,PFDA,2017,muscle,,,1.94,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40631,PFDA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40632,PFDA,2017,muscle,,,0.35,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40633,PFDA,2017,muscle,,,0.29,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40634,PFDA,2017,muscle,,,5.93,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40635,PFDA,2017,muscle,,,2.65,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40636,PFDA,2017,muscle,,,2.91,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40637,PFDA,2017,muscle,,,2.6,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40638,PFDA,2017,muscle,,,2.21,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40639,PFDA,2017,muscle,,,4.35,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40640,PFDA,2017,muscle,,,1.47,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40641,PFDA,2017,muscle,,,1.86,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40642,PFDA,2017,muscle,,,2.36,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40643,PFDA,2017,muscle,,,1.15,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40644,PFDA,2017,muscle,,,2.2,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40645,PFDA,2017,muscle,,,0.22,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40646,PFDA,2017,muscle,,,1.63,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40647,PFDA,2017,muscle,,,1.1,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40648,PFDA,2017,muscle,,,1.33,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40649,PFDA,2017,muscle,,,0.83,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40650,PFDA,2017,muscle,,,0.73,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40651,PFDA,2017,muscle,,,0.81,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40652,PFDA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40653,PFDA,2017,muscle,,,0.11,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40654,PFDA,2017,muscle,,,0.32,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40655,PFDA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40656,PFDA,2017,muscle,,,0.23,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40657,PFDA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
70902,PFDA,2013,muscle,,,0.34,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70911,PFDA,2013,muscle,,,0.74,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70920,PFDA,2013,liver,,,1.07,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70929,PFDA,2013,muscle,,,0.59,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70938,PFDA,2013,liver,,,13.5,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70947,PFDA,2013,muscle,,,5.71,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70956,PFDA,2013,liver,,,6.61,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70965,PFDA,2013,muscle,,,1.38,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70974,PFDA,2013,egg,,,6.02,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70983,PFDA,2013,muscle,,,2.29,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70992,PFDA,2013,muscle,,,0.18,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71001,PFDA,2013,muscle,,,0.68,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71010,PFDA,2013,muscle,,,0.33,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71019,PFDA,2013,muscle,,,1.58,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71028,PFDA,2013,muscle,,,0.25,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71037,PFDA,2013,muscle,,,0.47,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71046,PFDA,2013,muscle,,,0.87,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71055,PFDA,2013,muscle,,,0.47,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71064,PFDA,2013,muscle,,,1.37,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
11,PFDS,2010,leaf,,,0.38,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
15,PFDS,2010,leaf,,,0.35,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
20,PFDS,2010,leaf,,,0.38,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
39,PFDS,2010,leaf,,,0.42,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
35105,PFDS,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35113,PFDS,2015, liver ,,,,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35121,PFDS,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35129,PFDS,2015, liver ,,,2.3,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35137,PFDS,2015, liver ,,,2.9,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35145,PFDS,2015, liver ,,,5,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35153,PFDS,2015, liver ,,,92,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
41036,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41037,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41038,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41039,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41040,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41041,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41042,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41043,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41044,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41045,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41046,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41047,PFDS,2017,muscle,,,0.12,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41048,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41049,PFDS,2017,muscle,,,0.19,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41050,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41051,PFDS,2017,muscle,,,0.3,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41052,PFDS,2017,muscle,,,0.13,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41053,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41054,PFDS,2017,muscle,,,0.96,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41055,PFDS,2017,muscle,,,0.36,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41056,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41057,PFDS,2017,muscle,,,0.38,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41058,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41059,PFDS,2017,muscle,,,0.14,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41060,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41061,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41062,PFDS,2017,muscle,,,0.15,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41063,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41064,PFDS,2017,muscle,,,0.66,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41065,PFDS,2017,muscle,,,0.18,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41066,PFDS,2017,muscle,,,0.14,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41067,PFDS,2017,muscle,,,0.25,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41068,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41069,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41070,PFDS,2017,muscle,,,0.32,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41071,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41072,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41073,PFDS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41074,PFDS,2017,muscle,,,0.22,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41075,PFDS,2017,muscle,,,1.44,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41076,PFDS,2017,muscle,,,6.07,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41077,PFDS,2017,muscle,,,0.59,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
46459,PFDS,2007,leaf,,,297000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46460,PFDS,2007,stem,,,111000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46461,PFDS,2007,leaf,,,242100,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46462,PFDS,2007,stem,,,148500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46463,PFDS,2007,root,,,70800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46464,PFDS,2007,leaf,,,109700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46465,PFDS,2007,root,,,68800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46551,PFDS,2007,leaf,,,297000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46552,PFDS,2007,stem,,,111000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46553,PFDS,2007,leaf,,,109700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46554,PFDS,2007,root,,,68800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46679,PFDS,2007,leaf,,,297000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46680,PFDS,2007,stem,,,111000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46681,PFDS,2007,leaf,,,242100,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46682,PFDS,2007,stem,,,148500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46683,PFDS,2007,root,,,70800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46684,PFDS,2007,leaf,,,109700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46685,PFDS,2007,root,,,68800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46819,PFDS,2007,leaf,,,297000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46820,PFDS,2007,stem,,,111000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46821,PFDS,2007,leaf,,,242100,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46822,PFDS,2007,stem,,,148500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46823,PFDS,2007,root,,,70800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46824,PFDS,2007,leaf,,,109700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46825,PFDS,2007,root,,,68800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46927,PFDS,2007,leaf,,,297000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46928,PFDS,2007,stem,,,111000,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46929,PFDS,2007,leaf,,,242100,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46930,PFDS,2007,stem,,,148500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46931,PFDS,2007,root,,,70800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
110,PFBS,2014,stems、leaf,90,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
111,PFBS,2014,root,170,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
132,PFBS,2014,stems、leaf,40,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
133,PFBS,2014,root,30,10,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
154,PFBS,2014,stems、leaf,,,10,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
155,PFBS,2014,root,,,30,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
173,PFBS,2014,whole,360,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
184,PFBS,2014,whole,250,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
195,PFBS,2014,whole,230,110,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
2633,PFBS,2012,muscle,,,0.563,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2634,PFBS,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2635,PFBS,2012,kidney,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2636,PFBS,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2637,PFBS,2012,egg,,,26.9,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2638,PFBS,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2639,PFBS,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2640,PFBS,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2641,PFBS,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2642,PFBS,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2643,PFBS,2012,liver,,,0.618,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2644,PFBS,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2645,PFBS,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2646,PFBS,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2647,PFBS,2012,kidney,,,0.585,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2648,PFBS,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2649,PFBS,2012,muscle,,,0.54,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2650,PFBS,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2651,PFBS,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2652,PFBS,2012,muscle,,,0.242,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2653,PFBS,2012,gill,,,0.32,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2654,PFBS,2012,kidney,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2655,PFBS,2012,liver,,,0.34,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2656,PFBS,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2657,PFBS,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2658,PFBS,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2659,PFBS,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2660,PFBS,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2661,PFBS,2012,head,,,1.24,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2662,PFBS,2012,egg,,,1.25,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2663,PFBS,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2664,PFBS,2012,head,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2665,PFBS,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29445,PFBS,2012,,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29446,PFBS,2012,,,,1.68,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29447,PFBS,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29448,PFBS,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29449,PFBS,2012,whole (soft part),,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29450,PFBS,2012,whole (soft part),,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29451,PFBS,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29452,PFBS,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29453,PFBS,2012,Muscle,,,1.18,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29454,PFBS,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29455,PFBS,2012,Muscle,,,0.0774,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29456,PFBS,2012,Muscle,,,0.0998,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29457,PFBS,2012,Muscle,,,0.54,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29458,PFBS,2012,Muscle,,,0.242,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29459,PFBS,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29460,PFBS,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
35099,PFBS,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35107,PFBS,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35115,PFBS,2015, liver ,,,0.04,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35123,PFBS,2015, liver ,,,1.2,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35131,PFBS,2015, liver ,,,0.61,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35139,PFBS,2015, liver ,,,11,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35147,PFBS,2015, liver ,,,178,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
40910,PFBS,2017,muscle,,,0.2,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40911,PFBS,2017,muscle,,,0.07,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40912,PFBS,2017,muscle,,,0.17,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40913,PFBS,2017,muscle,,,0.72,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40914,PFBS,2017,muscle,,,0.2,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40915,PFBS,2017,muscle,,,0.27,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40916,PFBS,2017,muscle,,,0.15,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40917,PFBS,2017,muscle,,,0.08,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40918,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40919,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40920,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40921,PFBS,2017,muscle,,,0.13,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40922,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40923,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40924,PFBS,2017,muscle,,,0.12,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40925,PFBS,2017,muscle,,,0.93,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40926,PFBS,2017,muscle,,,0.08,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40927,PFBS,2017,muscle,,,0.23,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40928,PFBS,2017,muscle,,,13.4,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40929,PFBS,2017,muscle,,,27.8,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40930,PFBS,2017,muscle,,,191,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40931,PFBS,2017,muscle,,,0.19,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40932,PFBS,2017,muscle,,,0.25,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40933,PFBS,2017,muscle,,,0.33,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40934,PFBS,2017,muscle,,,0.16,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
